square_id,cluster,mean_level
6855,mixed/suburban-2,704.9116
6856,mixed/suburban-2,987.39056
6857,business,1225.614
6858,business,1266.5969
6859,business,718.2646
6860,mixed/suburban,689.1098
6861,mixed/suburban,758.92163
6862,mixed/suburban,964.1102
6863,mixed/suburban,1005.04083
6864,mixed/suburban-2,947.783
6865,mixed/suburban-2,593.97473
6866,mixed/suburban-2,641.3512
6867,mixed/suburban-2,713.1103
6868,mixed/suburban-2,753.2172
6869,mixed/suburban-2,843.60785
6870,mixed/suburban-2,1107.8308
6871,mixed/suburban-2,1505.9666
6872,mixed/suburban-2,1568.795
6873,mixed/suburban,1557.2688
6874,mixed/suburban,1408.001
6875,mixed/suburban,1245.5295
6876,mixed/suburban,933.3435
6877,business,649.2928
6878,business,629.76324
6879,mixed/suburban,496.4487
6880,mixed/suburban-2,435.06232
6881,mixed/suburban,227.38428
6884,business,215.39616
6885,business-2,505.59433
6886,business-2,242.5479
6887,business-2,246.4881
6891,mixed/suburban-2,285.8487
6892,mixed/suburban-2,285.85397
6893,mixed/suburban-2,314.5663
6894,mixed/suburban-2,747.03613
6895,mixed/suburban-2,768.1339
6896,mixed/suburban-2,584.08215
6905,mixed/suburban,269.56232
6906,mixed/suburban,311.14978
6907,mixed/suburban,280.04926
6926,mixed/suburban,345.74316
6927,business,283.38205
6928,business,226.7848
6939,mixed/suburban,199.9345
6944,mixed/suburban-2,591.87256
6945,mixed/suburban-2,697.69556
6946,mixed/suburban,614.6061
6947,business,516.7899
6948,business-2,519.63007
6949,business-2,750.3934
6950,business-2,1047.1587
6951,business-2,1354.4615
6952,business-2,1251.1912
6953,business,1039.4113
6954,mixed/suburban-2,746.1332
6955,mixed/suburban-2,777.2201
6956,mixed/suburban-2,1028.4808
6957,mixed/suburban,812.96497
6958,business,1086.2518
6959,mixed/suburban,821.3639
6960,mixed/suburban,698.39215
6961,mixed/suburban-2,979.6218
6962,mixed/suburban,876.4532
6963,mixed/suburban,887.16833
6964,mixed/suburban,615.80334
6965,mixed/suburban,574.7837
6966,mixed/suburban-2,753.86224
6967,mixed/suburban-2,805.44934
6968,mixed/suburban-2,913.51526
6969,mixed/suburban,1015.282
6970,mixed/suburban-2,1019.3371
6971,mixed/suburban-2,1106.7335
6972,mixed/suburban-2,1248.52
6973,mixed/suburban-2,1027.5664
6974,mixed/suburban-2,639.4832
6975,mixed/suburban-2,1042.9777
6976,mixed/suburban,1174.4745
6977,mixed/suburban-2,927.52435
6978,mixed/suburban-2,736.8616
6979,mixed/suburban-2,439.1442
6980,mixed/suburban,464.9706
6981,business,455.8988
6984,business-2,196.51358
6985,business-2,308.39862
6986,business-2,294.59924
6987,business-2,193.28992
6991,mixed/suburban-2,204.60854
6992,mixed/suburban-2,230.69783
6993,mixed/suburban-2,238.60646
6994,mixed/suburban-2,441.74097
6995,mixed/suburban,432.84222
6996,business,233.4485
6997,business,207.2885
6998,business,188.88399
7004,mixed/suburban,297.48517
7005,mixed/suburban,311.278
7006,mixed/suburban,309.25543
7007,mixed/suburban,244.83661
7024,mixed/suburban,277.4807
7025,mixed/suburban-2,445.09732
7026,mixed/suburban-2,518.7087
7027,mixed/suburban,484.4224
7028,business-2,288.7812
7029,business-2,290.3892
7030,business,236.99799
7038,mixed/suburban,339.8984
7039,mixed/suburban,511.98663
7040,mixed/suburban,546.1033
7041,mixed/suburban,587.0232
7042,mixed/suburban,485.6418
7043,mixed/suburban,494.41205
7044,mixed/suburban,568.0167
7045,mixed/suburban-2,692.60767
7046,mixed/suburban-2,705.9879
7047,business,514.6127
7048,business-2,325.24786
7049,business-2,331.91013
7050,business,671.75397
7051,business-2,904.2478
7052,business-2,1413.9268
7053,business-2,824.29144
7054,mixed/suburban,518.4022
7055,mixed/suburban-2,798.57416
7056,mixed/suburban-2,1050.1871
7057,mixed/suburban,658.2464
7058,mixed/suburban,879.94556
7059,mixed/suburban,947.4098
7060,mixed/suburban,803.533
7061,mixed/suburban-2,1111.7249
7062,mixed/suburban-2,1135.325
7063,mixed/suburban-2,1351.1938
7064,mixed/suburban-2,1709.5443
7065,mixed/suburban,1262.0311
7066,mixed/suburban,1558.041
7067,mixed/suburban,1036.7095
7068,mixed/suburban,793.4611
7069,mixed/suburban,835.646
7070,mixed/suburban-2,615.2155
7071,mixed/suburban-2,887.10736
7072,mixed/suburban-2,1018.19916
7073,mixed/suburban-2,827.87805
7074,mixed/suburban-2,583.59247
7075,mixed/suburban-2,668.8596
7076,mixed/suburban-2,841.0052
7077,mixed/suburban-2,894.22327
7078,mixed/suburban-2,736.4349
7079,mixed/suburban-2,439.1442
7080,mixed/suburban,521.39325
7081,business-2,634.4716
7084,business-2,386.8309
7085,business-2,663.40656
7086,business-2,599.06586
7087,business-2,195.18071
7089,mixed/suburban,219.88087
7090,mixed/suburban,227.8427
7091,mixed/suburban-2,216.86171
7092,mixed/suburban-2,213.98047
7093,mixed/suburban-2,206.827
7094,mixed/suburban,214.34872
7095,business,210.17087
7096,business,210.17087
7097,business,210.17087
7098,business,210.17087
7099,business,203.55087
7103,mixed/suburban,233.10707
7104,mixed/suburban,311.278
7105,mixed/suburban,311.278
7106,mixed/suburban,308.70874
7123,mixed/suburban,266.0816
7124,mixed/suburban,277.54544
7125,mixed/suburban-2,427.6915
7126,mixed/suburban-2,518.7087
7127,mixed/suburban-2,506.69116
7128,business-2,288.7812
7129,business-2,288.9914
7130,business-2,289.88852
7131,business,297.6796
7138,mixed/suburban,496.43494
7139,mixed/suburban,505.05536
7140,mixed/suburban,545.68134
7141,business,553.7723
7142,mixed/suburban,567.34125
7143,mixed/suburban-2,567.30176
7144,mixed/suburban,514.2145
7145,mixed/suburban-2,559.07916
7146,mixed/suburban-2,474.03763
7147,mixed/suburban,330.30527
7152,business-2,518.4769
7153,business-2,408.4762
7154,mixed/suburban,681.88586
7155,mixed/suburban-2,1062.7649
7156,mixed/suburban-2,735.0201
7157,mixed/suburban-2,602.9914
7158,business,605.0018
7159,business,726.6136
7160,business,521.32385
7161,mixed/suburban,529.47296
7162,mixed/suburban-2,639.94226
7163,mixed/suburban-2,2101.4766
7164,mixed/suburban-2,2563.9912
7165,mixed/suburban,1279.299
7166,mixed/suburban,1421.0157
7167,business,795.538
7168,business-2,419.94162
7169,business,406.59784
7170,mixed/suburban,373.9605
7171,mixed/suburban,506.94833
7172,mixed/suburban-2,696.9509
7173,mixed/suburban-2,888.85956
7174,mixed/suburban-2,524.1592
7175,mixed/suburban-2,571.69775
7176,mixed/suburban-2,728.89557
7177,mixed/suburban-2,582.52997
7178,mixed/suburban-2,319.2773
7179,mixed/suburban-2,335.11877
7180,mixed/suburban-2,463.51596
7181,mixed/suburban,279.08203
7182,business,191.98567
7183,business,187.4556
7184,business-2,242.98433
7185,business-2,289.9849
7186,business-2,332.88586
7189,mixed/suburban,219.99687
7190,mixed/suburban,226.28473
7191,mixed/suburban-2,214.06898
7192,mixed/suburban-2,213.98047
7193,mixed/suburban-2,210.74635
7194,mixed/suburban,224.15024
7195,business,218.64398
7196,business,210.17087
7197,business,210.17087
7198,business,210.17087
7199,business,202.26237
7202,mixed/suburban,214.0276
7203,mixed/suburban,258.6108
7204,mixed/suburban,303.13284
7205,mixed/suburban,310.32724
7206,mixed/suburban,276.73254
7211,mixed/suburban,241.18443
7223,mixed/suburban,322.14127
7224,mixed/suburban,356.98724
7225,mixed/suburban-2,423.34198
7226,mixed/suburban,517.81635
7227,mixed/suburban,517.6375
7228,business,352.5566
7229,business,271.2068
7230,business-2,241.32181
7236,business,202.83778
7237,business,279.50314
7238,business,381.47842
7239,mixed/suburban,656.52454
7240,mixed/suburban,966.5641
7241,mixed/suburban,701.99615
7242,mixed/suburban-2,592.29346
7243,mixed/suburban-2,587.1164
7244,mixed/suburban,518.9922
7245,mixed/suburban-2,322.95316
7246,mixed/suburban-2,275.901
7247,mixed/suburban-2,219.17729
7249,business,203.99312
7250,business-2,345.28836
7252,business-2,274.7142
7253,business-2,475.24915
7254,mixed/suburban-2,971.25336
7255,mixed/suburban-2,1168.6669
7256,mixed/suburban-2,367.86804
7257,mixed/suburban-2,540.15375
7258,business-2,475.1276
7259,business-2,445.28177
7260,business-2,336.11475
7261,mixed/suburban,247.50241
7262,mixed/suburban,231.67427
7263,mixed/suburban-2,964.5134
7264,mixed/suburban-2,1033.7014
7265,business,426.54956
7266,business,413.4617
7267,business-2,426.61484
7268,business-2,426.3407
7269,business,513.07477
7270,mixed/suburban,785.3726
7271,mixed/suburban-2,1482.5067
7272,mixed/suburban-2,1177.5223
7273,mixed/suburban-2,474.36276
7274,mixed/suburban-2,295.35138
7275,mixed/suburban,291.98962
7276,mixed/suburban-2,243.94392
7277,mixed/suburban-2,205.39487
7278,mixed/suburban-2,241.50877
7279,mixed/suburban-2,320.9875
7280,mixed/suburban-2,273.17453
7282,mixed/suburban,194.65161
7283,business,216.82372
7284,business-2,693.51385
7285,business-2,314.91653
7286,business-2,235.26622
7287,business-2,244.72914
7288,mixed/suburban,228.18901
7289,mixed/suburban,228.18901
7290,mixed/suburban,227.20448
7291,mixed/suburban-2,213.98047
7292,mixed/suburban-2,213.98047
7293,mixed/suburban-2,213.1655
7294,mixed/suburban-2,241.59363
7302,mixed/suburban-2,186.87935
7304,mixed/suburban-2,190.86064
7305,mixed/suburban,268.46088
7306,mixed/suburban-2,385.43732
7307,mixed/suburban,252.97527
7310,mixed/suburban,192.84323
7311,mixed/suburban,225.73466
7317,mixed/suburban,283.86115
7318,mixed/suburban,270.65353
7319,mixed/suburban,212.083
7323,mixed/suburban,261.07202
7324,mixed/suburban-2,412.41583
7325,mixed/suburban-2,439.6449
7326,mixed/suburban,491.07333
7327,mixed/suburban,490.01385
7328,business,335.81778
7329,business,214.47292
7336,business,261.91287
7337,business,263.10025
7338,business,327.62518
7339,mixed/suburban,723.3207
7340,mixed/suburban,712.08386
7341,mixed/suburban,564.60406
7342,mixed/suburban-2,650.7259
7343,mixed/suburban-2,761.4553
7344,mixed/suburban-2,651.7727
7345,mixed/suburban-2,294.21185
7346,mixed/suburban-2,277.12402
7347,mixed/suburban-2,190.45135
7349,mixed/suburban-2,280.6934
7350,mixed/suburban,323.75027
7353,mixed/suburban,519.206
7354,mixed/suburban-2,810.4484
7355,mixed/suburban-2,494.90778
7356,mixed/suburban-2,316.97357
7357,mixed/suburban,272.49738
7358,business,526.3631
7359,business-2,320.384
7360,business,270.22308
7361,mixed/suburban,256.58112
7362,mixed/suburban,229.2485
7363,mixed/suburban,233.34521
7364,mixed/suburban,391.1865
7365,business,402.82083
7366,business-2,610.2979
7367,business-2,550.7133
7368,business-2,441.50192
7369,business,815.80786
7370,mixed/suburban,926.8739
7371,mixed/suburban,1356.8649
7372,mixed/suburban-2,1404.1606
7373,mixed/suburban-2,372.63693
7374,mixed/suburban-2,214.04884
7377,mixed/suburban-2,208.92162
7378,mixed/suburban-2,245.85342
7379,mixed/suburban-2,308.54407
7380,mixed/suburban-2,199.57892
7383,mixed/suburban,210.02853
7384,business-2,443.71295
7385,business-2,352.505
7386,business,198.84402
7387,business,217.23532
7388,mixed/suburban,287.99133
7389,mixed/suburban-2,594.1573
7390,mixed/suburban-2,775.3259
7391,mixed/suburban-2,643.9242
7392,mixed/suburban-2,455.4825
7393,mixed/suburban-2,509.34433
7394,mixed/suburban,360.12723
7404,mixed/suburban-2,187.79312
7405,mixed/suburban-2,202.26306
7406,mixed/suburban-2,336.0727
7407,mixed/suburban-2,303.0946
7411,mixed/suburban,259.42603
7412,mixed/suburban,256.4315
7413,mixed/suburban,276.8806
7416,mixed/suburban,271.5778
7417,mixed/suburban,313.1306
7418,mixed/suburban,289.12555
7423,mixed/suburban,248.1264
7424,mixed/suburban,578.9133
7425,mixed/suburban,478.53925
7426,mixed/suburban,429.81573
7427,business,231.85329
7436,business,263.6571
7437,business,266.9949
7438,business,267.1544
7439,mixed/suburban,500.68762
7440,mixed/suburban,561.75757
7441,mixed/suburban,556.69324
7442,mixed/suburban-2,747.68726
7443,mixed/suburban-2,862.75574
7444,mixed/suburban-2,685.162
7445,mixed/suburban-2,399.25256
7446,mixed/suburban-2,293.73825
7447,mixed/suburban-2,274.96588
7448,mixed/suburban-2,266.6531
7449,mixed/suburban-2,326.92905
7450,mixed/suburban-2,304.66602
7453,mixed/suburban-2,608.928
7454,mixed/suburban-2,1036.512
7455,mixed/suburban-2,485.99622
7456,mixed/suburban-2,213.27975
7457,mixed/suburban-2,245.48634
7458,mixed/suburban,246.74126
7459,mixed/suburban,250.3572
7460,mixed/suburban,453.98135
7461,mixed/suburban-2,383.98547
7462,mixed/suburban-2,234.69398
7463,mixed/suburban-2,215.43126
7464,mixed/suburban,235.68324
7465,business-2,548.7259
7466,business-2,824.298
7467,business-2,866.7243
7468,business,1112.6399
7469,business,939.7386
7470,mixed/suburban,910.3862
7471,mixed/suburban,1254.7429
7472,mixed/suburban,1268.627
7473,mixed/suburban,379.04166
7474,mixed/suburban,282.25095
7477,mixed/suburban-2,197.64407
7478,mixed/suburban-2,233.96935
7479,mixed/suburban-2,261.59198
7480,mixed/suburban-2,222.63077
7482,mixed/suburban,194.06206
7483,mixed/suburban,211.64767
7484,mixed/suburban,211.63159
7485,business,210.35518
7486,business,205.04352
7487,mixed/suburban,294.58405
7488,mixed/suburban,364.9123
7489,mixed/suburban-2,771.8754
7490,mixed/suburban-2,858.18274
7491,mixed/suburban-2,858.18274
7492,mixed/suburban-2,721.75134
7493,mixed/suburban-2,537.55115
7494,mixed/suburban,360.4864
7503,mixed/suburban-2,188.76071
7504,mixed/suburban-2,188.76071
7511,mixed/suburban,252.04303
7512,mixed/suburban,244.14293
7513,mixed/suburban,244.18727
7517,mixed/suburban,302.98563
7518,mixed/suburban,213.14403
7521,business,222.72192
7522,business,234.05528
7523,business,944.1
7524,business,1204.9988
7525,business-2,572.8677
7526,business-2,308.23135
7535,business,209.64134
7536,business,277.60004
7537,business,272.36237
7538,business,316.11646
7539,mixed/suburban,477.1749
7540,mixed/suburban-2,522.01514
7541,mixed/suburban-2,517.2331
7542,mixed/suburban-2,567.01245
7543,mixed/suburban-2,729.8197
7544,mixed/suburban-2,629.3053
7545,mixed/suburban-2,483.87354
7546,mixed/suburban-2,383.10886
7547,mixed/suburban-2,302.13483
7548,mixed/suburban-2,301.02917
7549,mixed/suburban-2,318.84732
7550,mixed/suburban-2,304.71402
7551,mixed/suburban-2,568.9183
7552,mixed/suburban-2,570.6107
7553,mixed/suburban-2,744.6853
7554,mixed/suburban-2,934.2453
7555,mixed/suburban-2,777.67615
7556,mixed/suburban-2,534.2164
7557,mixed/suburban-2,445.85022
7558,mixed/suburban,249.96965
7559,mixed/suburban-2,300.17136
7560,mixed/suburban-2,368.8184
7561,mixed/suburban-2,398.42767
7562,mixed/suburban-2,304.0898
7563,mixed/suburban-2,215.90105
7564,mixed/suburban-2,215.08408
7565,business-2,477.17273
7566,business-2,749.00244
7567,business-2,950.61224
7568,business-2,1263.6602
7569,business-2,1155.5135
7570,business,931.7391
7571,business,875.8574
7572,business,608.3438
7573,business,342.5649
7574,business,342.42325
7575,mixed/suburban,234.25163
7576,mixed/suburban,194.71497
7577,mixed/suburban-2,202.64363
7578,mixed/suburban-2,222.23996
7579,mixed/suburban-2,224.56519
7580,mixed/suburban-2,236.7217
7581,mixed/suburban,196.50664
7582,mixed/suburban,211.72159
7583,mixed/suburban,214.60579
7584,mixed/suburban,222.28923
7585,business,209.9785
7586,business,215.73634
7587,mixed/suburban,347.97284
7588,mixed/suburban,354.26685
7589,mixed/suburban-2,516.33325
7590,mixed/suburban-2,828.7703
7591,mixed/suburban-2,842.11475
7592,mixed/suburban-2,685.5638
7593,mixed/suburban-2,610.24774
7594,mixed/suburban,312.66376
7605,mixed/suburban-2,191.28484
7606,mixed/suburban-2,256.94226
7607,mixed/suburban-2,268.47076
7608,mixed/suburban-2,215.14603
7611,mixed/suburban,224.85786
7612,mixed/suburban,244.14293
7613,mixed/suburban,244.18727
7617,mixed/suburban,209.63962
7621,business,217.61034
7622,business-2,381.61996
7623,business-2,597.7256
7624,business-2,605.1129
7625,business-2,544.268
7626,business-2,387.9931
7634,business,196.11475
7635,business,330.08044
7636,business,335.5578
7637,business,329.8675
7638,business,442.76782
7639,mixed/suburban,530.3546
7640,mixed/suburban,517.8845
7641,mixed/suburban-2,509.6323
7642,mixed/suburban-2,435.3231
7643,mixed/suburban-2,563.9399
7644,mixed/suburban-2,673.3619
7645,mixed/suburban,582.9918
7646,business-2,698.21533
7647,business-2,785.7241
7648,mixed/suburban,283.2502
7649,business,244.66478
7650,mixed/suburban,322.8721
7651,mixed/suburban-2,797.6313
7652,mixed/suburban-2,817.16516
7653,mixed/suburban-2,775.5587
7654,mixed/suburban-2,1010.8625
7655,mixed/suburban-2,831.3409
7656,mixed/suburban-2,826.86444
7657,mixed/suburban-2,813.1447
7658,mixed/suburban-2,237.08716
7660,mixed/suburban-2,219.20938
7661,mixed/suburban-2,364.9438
7662,mixed/suburban-2,370.67566
7663,mixed/suburban-2,294.19278
7664,mixed/suburban,242.36023
7665,business,412.98306
7666,business,561.77814
7667,business-2,891.1687
7668,business-2,1233.968
7669,business-2,1108.6017
7670,business,994.3326
7671,business,762.5319
7672,mixed/suburban,519.67694
7673,business,459.82635
7674,business-2,464.3587
7675,business-2,408.83127
7678,mixed/suburban-2,203.42197
7679,mixed/suburban-2,199.97874
7681,mixed/suburban,202.59114
7682,mixed/suburban,246.98746
7683,business,231.24458
7684,business,208.48097
7685,business,197.61014
7686,business,213.25063
7687,mixed/suburban,346.44247
7688,mixed/suburban-2,351.43182
7689,mixed/suburban-2,354.1905
7690,mixed/suburban-2,536.1815
7691,mixed/suburban-2,602.7517
7692,mixed/suburban-2,545.3172
7693,mixed/suburban-2,350.0558
7694,mixed/suburban-2,235.10414
7699,business,187.77756
7700,mixed/suburban-2,198.15843
7704,mixed/suburban,199.74722
7705,mixed/suburban-2,261.76572
7706,mixed/suburban-2,275.58322
7707,mixed/suburban-2,275.58322
7708,mixed/suburban-2,275.90457
7709,mixed/suburban,284.4934
7710,mixed/suburban,219.28957
7712,mixed/suburban,200.84167
7713,mixed/suburban,432.9185
7714,mixed/suburban,508.56995
7715,mixed/suburban,228.34108
7721,business-2,270.5773
7722,business-2,402.11823
7723,business-2,446.82123
7724,business-2,709.3826
7725,business-2,678.3091
7729,business,203.22836
7730,business,222.15411
7731,business,220.73068
7734,business,243.82484
7735,business,341.5798
7736,business,324.7706
7737,business,329.33676
7738,business,397.5638
7739,mixed/suburban,528.8438
7740,mixed/suburban,518.1705
7741,mixed/suburban-2,416.64474
7742,mixed/suburban-2,361.84207
7743,mixed/suburban-2,362.53278
7744,mixed/suburban-2,378.20682
7745,business,356.37946
7746,business,526.01624
7747,business,474.94632
7748,business,242.90659
7749,business,230.31456
7750,mixed/suburban,327.10864
7751,mixed/suburban,321.15527
7752,mixed/suburban-2,523.4228
7753,mixed/suburban-2,563.5309
7754,mixed/suburban,837.6974
7755,mixed/suburban,936.1181
7756,mixed/suburban-2,884.43097
7757,mixed/suburban-2,626.3992
7761,mixed/suburban-2,282.35782
7762,mixed/suburban-2,338.12106
7763,mixed/suburban-2,316.61884
7764,mixed/suburban,290.9881
7765,mixed/suburban,400.2029
7766,business,545.8804
7767,business-2,1066.3975
7768,business-2,1150.757
7769,business,1043.3241
7770,business,968.2725
7771,business,610.46405
7772,business,509.93784
7773,business-2,546.25696
7774,business-2,548.6999
7775,business-2,392.27866
7781,mixed/suburban,226.68114
7782,business,388.83505
7783,business,392.38608
7784,business-2,421.38205
7785,business-2,430.5615
7786,business,458.33203
7787,mixed/suburban,453.8403
7788,mixed/suburban-2,353.714
7789,mixed/suburban-2,397.78284
7790,mixed/suburban-2,565.2353
7791,mixed/suburban-2,571.9984
7792,mixed/suburban-2,569.40137
7793,mixed/suburban-2,326.4052
7794,mixed/suburban-2,225.44699
7795,mixed/suburban-2,206.63531
7799,mixed/suburban,196.58783
7800,mixed/suburban-2,212.65318
7804,mixed/suburban-2,315.16498
7805,mixed/suburban-2,263.67984
7806,mixed/suburban-2,275.58322
7807,mixed/suburban-2,275.6381
7808,mixed/suburban,284.86093
7809,mixed/suburban,290.53235
7810,mixed/suburban,269.64944
7811,mixed/suburban,189.02539
7812,business,294.07098
7813,mixed/suburban,451.79422
7814,mixed/suburban,474.70657
7815,mixed/suburban,512.5384
7816,mixed/suburban,287.9354
7817,mixed/suburban,218.19633
7818,business,195.32674
7829,business,212.94044
7830,business,222.14784
7831,mixed/suburban,310.13696
7832,mixed/suburban,338.66733
7834,business,332.0225
7835,business,383.8283
7836,business,355.3856
7837,business,325.47656
7838,business,370.1121
7839,mixed/suburban,528.9424
7840,mixed/suburban,522.2561
7841,mixed/suburban,424.43155
7842,mixed/suburban-2,359.36417
7843,mixed/suburban-2,345.64127
7844,mixed/suburban,198.31837
7845,mixed/suburban,191.49973
7846,business,375.56326
7847,business,427.04907
7848,business,216.11478
7849,business,236.29387
7850,mixed/suburban,330.8283
7851,mixed/suburban,340.4302
7852,mixed/suburban-2,702.0365
7853,mixed/suburban-2,624.85785
7854,mixed/suburban-2,717.04
7855,mixed/suburban,862.096
7856,mixed/suburban,956.6529
7857,mixed/suburban,489.46616
7858,mixed/suburban-2,228.4552
7859,mixed/suburban-2,187.68303
7864,mixed/suburban,294.17685
7865,mixed/suburban,356.9712
7866,business,415.80313
7867,business-2,574.1944
7868,business,1059.8615
7869,business,1034.4998
7870,business,876.4917
7871,business,558.8589
7872,business,529.10675
7873,business-2,548.6999
7874,business-2,524.8537
7875,business-2,332.56232
7876,business,267.93283
7881,business,280.92667
7882,business,396.89288
7883,business,396.4229
7884,business-2,579.9656
7885,business-2,809.58954
7886,mixed/suburban,609.18304
7887,mixed/suburban,561.21027
7888,mixed/suburban-2,527.59705
7889,mixed/suburban-2,742.7416
7890,mixed/suburban-2,594.3313
7891,mixed/suburban-2,572.14966
7892,mixed/suburban-2,570.3597
7893,mixed/suburban-2,423.2602
7894,mixed/suburban-2,224.52722
7895,mixed/suburban-2,206.79117
7896,mixed/suburban-2,206.75725
7897,mixed/suburban-2,198.5247
7898,mixed/suburban-2,218.84926
7899,mixed/suburban-2,219.36975
7900,mixed/suburban-2,218.0287
7901,mixed/suburban,189.08636
7903,mixed/suburban,194.00615
7904,mixed/suburban-2,288.11642
7905,mixed/suburban-2,256.03738
7906,mixed/suburban-2,275.58322
7907,mixed/suburban-2,278.41986
7908,mixed/suburban,290.5462
7909,mixed/suburban,290.5462
7910,mixed/suburban,291.8998
7911,mixed/suburban,304.64294
7912,mixed/suburban,317.1267
7913,mixed/suburban,251.97446
7914,business,301.60785
7915,business,273.27832
7916,business,251.73709
7919,business,244.9355
7920,business,261.1609
7921,business,267.2149
7922,business-2,355.42612
7923,business-2,241.96506
7930,mixed/suburban,311.75757
7931,mixed/suburban,516.0406
7932,mixed/suburban,521.5884
7933,mixed/suburban,446.93457
7934,business,381.83438
7935,business,383.123
7936,business,380.95135
7937,business,336.57275
7938,mixed/suburban,335.02444
7939,mixed/suburban,362.28024
7940,mixed/suburban,392.40305
7941,mixed/suburban,320.99887
7942,mixed/suburban,311.66214
7943,mixed/suburban,300.48636
7944,mixed/suburban,190.7303
7945,mixed/suburban,191.61198
7946,business,270.0063
7947,business,267.16376
7948,mixed/suburban,187.85413
7949,mixed/suburban-2,312.90964
7950,mixed/suburban-2,385.57956
7951,mixed/suburban-2,453.0222
7952,mixed/suburban-2,905.5534
7953,mixed/suburban-2,811.5746
7954,mixed/suburban-2,684.06116
7955,mixed/suburban-2,638.5943
7956,mixed/suburban-2,490.6355
7957,mixed/suburban-2,284.89313
7958,mixed/suburban-2,217.55814
7965,mixed/suburban,314.61533
7966,mixed/suburban,348.56952
7967,business,319.5642
7968,business,548.0474
7969,business,983.77954
7970,business,692.3425
7971,business,567.3465
7972,business,671.9199
7973,business,769.9116
7974,business,551.1128
7975,business,288.26147
7976,business,425.35992
7977,mixed/suburban,286.5221
7978,mixed/suburban-2,280.45926
7979,mixed/suburban-2,303.09692
7980,mixed/suburban-2,447.22162
7981,business,377.35168
7982,business,396.4229
7983,business,396.5396
7984,business,475.28394
7985,business-2,864.43176
7986,business-2,767.4004
7987,mixed/suburban,476.14874
7988,mixed/suburban-2,708.90894
7989,mixed/suburban-2,1101.4861
7990,mixed/suburban-2,1053.1178
7991,mixed/suburban-2,746.70935
7992,mixed/suburban-2,540.77167
7993,mixed/suburban-2,486.87366
7994,mixed/suburban-2,238.78906
7995,mixed/suburban-2,212.92339
7996,mixed/suburban-2,187.34377
7997,mixed/suburban-2,194.3881
7998,mixed/suburban-2,215.67767
7999,mixed/suburban-2,216.51111
8000,mixed/suburban-2,217.03531
8003,mixed/suburban,208.74904
8004,mixed/suburban,236.01201
8005,mixed/suburban-2,230.61478
8006,mixed/suburban-2,234.49022
8007,mixed/suburban,305.29855
8008,mixed/suburban,312.96677
8009,mixed/suburban,309.89944
8010,mixed/suburban,440.93994
8011,mixed/suburban,701.59515
8012,mixed/suburban,622.5044
8013,mixed/suburban-2,335.31003
8014,mixed/suburban-2,305.1326
8015,mixed/suburban,220.86781
8016,business,236.71748
8017,business,187.76575
8019,business,234.64633
8020,business,238.4719
8021,business,256.16403
8022,business-2,328.02457
8023,business-2,381.37787
8030,mixed/suburban,424.30533
8031,mixed/suburban,451.72302
8032,mixed/suburban,451.82724
8033,mixed/suburban,437.80197
8034,mixed/suburban,380.38986
8035,business,382.24167
8036,business,380.6229
8037,mixed/suburban,334.6967
8038,mixed/suburban,324.41745
8039,mixed/suburban,315.63776
8040,mixed/suburban,311.0096
8041,mixed/suburban,323.90005
8042,mixed/suburban,337.07635
8043,mixed/suburban,389.76352
8044,mixed/suburban-2,423.2017
8045,mixed/suburban-2,349.1833
8046,business,255.92339
8049,mixed/suburban-2,377.93146
8050,mixed/suburban-2,438.42206
8051,mixed/suburban-2,518.14636
8052,mixed/suburban-2,687.8918
8053,mixed/suburban-2,924.3502
8054,mixed/suburban-2,1023.8367
8055,mixed/suburban-2,740.29736
8056,mixed/suburban-2,278.20477
8057,mixed/suburban-2,278.20477
8058,mixed/suburban-2,270.1983
8061,mixed/suburban-2,247.91542
8062,mixed/suburban-2,254.92055
8065,mixed/suburban-2,230.32225
8066,mixed/suburban,294.74988
8067,business,281.0945
8068,business,282.18997
8069,business,357.55243
8070,business,499.67212
8071,mixed/suburban,803.2219
8072,mixed/suburban,817.06287
8073,business,805.5004
8074,business,570.7681
8075,business,495.08105
8076,business,734.3451
8077,mixed/suburban-2,284.8483
8078,mixed/suburban-2,285.53128
8079,mixed/suburban-2,477.32956
8080,mixed/suburban-2,613.9208
8081,mixed/suburban,441.40097
8082,business,434.39835
8083,business,480.6938
8084,business,846.3525
8085,mixed/suburban,764.12396
8086,mixed/suburban,606.5683
8087,mixed/suburban,425.3596
8088,mixed/suburban-2,672.04816
8089,mixed/suburban-2,920.92975
8090,mixed/suburban-2,1095.5375
8091,mixed/suburban,838.9495
8092,mixed/suburban,512.7476
8093,mixed/suburban,511.72253
8094,mixed/suburban,485.75232
8095,mixed/suburban-2,270.41354
8096,mixed/suburban-2,200.82808
8097,mixed/suburban,209.5129
8098,mixed/suburban-2,216.14565
8099,mixed/suburban-2,220.86696
8100,mixed/suburban-2,192.44695
8104,mixed/suburban,239.49995
8105,mixed/suburban,222.24252
8106,mixed/suburban,208.00642
8107,mixed/suburban,264.67834
8108,mixed/suburban,332.2126
8109,mixed/suburban,332.15076
8110,mixed/suburban,335.52948
8111,mixed/suburban,451.0912
8112,mixed/suburban-2,473.71112
8113,mixed/suburban-2,441.49387
8114,mixed/suburban-2,303.13953
8115,mixed/suburban-2,220.31363
8116,mixed/suburban,224.35548
